Tags	Asker Reputation	Asker Id	User type	Profile Image	Asker Name	Link to Asker	Is Answered	View Count	Answer Count	Score	last_activity_date	creation_date	last_edit_date	Question Id	link	Title	Answerer reputation	Answerer Id	Answerer user_type	Answerer accept rate	Answerer profile_image	Answerer Name	Answerer link	Is Accepted	Answerer score	last_activity_date	last_edit_date	creation_date	Answer_id	Question_id
['python', 'numpy']	78	8417524	registered	https://www.gravatar.com/avatar/2cce3dfae47295964c9aace39d5837ec?s=128&d=identicon&r=PG&f=1	BillKet	https://stackoverflow.com/users/8417524/billket	False	12	0	-1	1573258596	1573258596	N/A	58775246	https://stackoverflow.com/questions/58775246/get-the-closest-to-zero-values-of-a-numpy-array	Get the (closest to zero) values of a numpy array	6	2589128	registered	N/A	https://www.gravatar.com/avatar/5bea2dccc633b05ae75176689dc39620?s=128&d=identicon&r=PG	Jeddeo Paul	https://stackoverflow.com/users/2589128/jeddeo-paul	False	0	1573256948	N/A	1573256948	58775081	58772676
['python', 'pandas', 'dataframe', 'split']	91	8719334	registered	https://lh5.googleusercontent.com/-iwm39bBzgd0/AAAAAAAAAAI/AAAAAAAALiU/aG9yDAL-A0o/photo.jpg?sz=128	Sarvagya Dubey	https://stackoverflow.com/users/8719334/sarvagya-dubey	True	35	3	0	1573258527	1573248247	1573249364	58773957	https://stackoverflow.com/questions/58773957/pandas-str-split-function-is-not-working-properly	Pandas str.split() function is not working properly	122	11938023	registered	N/A	https://www.gravatar.com/avatar/cca4cf2bdd1880354bec8cbcd73f8189?s=128&d=identicon&r=PG&f=1	oppressionslayer	https://stackoverflow.com/users/11938023/oppressionslayer	False	0	1573256861	1573256861	1573256127	58774989	58774833
['python', 'pygame']	12	11045233	registered	https://lh6.googleusercontent.com/--QCxYnkqHVE/AAAAAAAAAAI/AAAAAAAAACA/k-hKCo-hS8M/photo.jpg?sz=128	Arslan 	https://stackoverflow.com/users/11045233/arslan	False	32	0	-1	1573258515	1573252785	1573258515	58774614	https://stackoverflow.com/questions/58774614/puzzle-program-breaks-when-the-dimensions-of-the-puzzle-are-3x3-or-less	Puzzle program breaks when the dimensions of the puzzle are 3x3 or less	5905	7200715	registered	N/A	https://i.stack.imgur.com/7JB53.jpg?s=128&g=1	Arount	https://stackoverflow.com/users/7200715/arount	True	87	1573256838	1573256838	1492593195	43491315	43491287
['python', 'pygame']	12	11045233	registered	https://lh6.googleusercontent.com/--QCxYnkqHVE/AAAAAAAAAAI/AAAAAAAAACA/k-hKCo-hS8M/photo.jpg?sz=128	Arslan 	https://stackoverflow.com/users/11045233/arslan	False	32	0	-1	1573258515	1573252785	1573258515	58774614	https://stackoverflow.com/questions/58774614/puzzle-program-breaks-when-the-dimensions-of-the-puzzle-are-3x3-or-less	Puzzle program breaks when the dimensions of the puzzle are 3x3 or less	1045	2047157	registered	N/A	https://www.gravatar.com/avatar/2253f9b0751c03791e82761e13b316cb?s=128&d=identicon&r=PG	darkless	https://stackoverflow.com/users/2047157/darkless	False	0	1568194318	1568194318	1568193404	57885874	43491287
['python', 'pygame']	12	11045233	registered	https://lh6.googleusercontent.com/--QCxYnkqHVE/AAAAAAAAAAI/AAAAAAAAACA/k-hKCo-hS8M/photo.jpg?sz=128	Arslan 	https://stackoverflow.com/users/11045233/arslan	False	32	0	-1	1573258515	1573252785	1573258515	58774614	https://stackoverflow.com/questions/58774614/puzzle-program-breaks-when-the-dimensions-of-the-puzzle-are-3x3-or-less	Puzzle program breaks when the dimensions of the puzzle are 3x3 or less	654	2096218	registered	N/A	https://www.gravatar.com/avatar/fc703ac8e7b27d1760bfe7cb1ce21042?s=128&d=identicon&r=PG	Fabio Caccamo	https://stackoverflow.com/users/2096218/fabio-caccamo	False	4	1558427692	1558427692	1558392022	56229041	43491287
['python', 'pygame']	12	11045233	registered	https://lh6.googleusercontent.com/--QCxYnkqHVE/AAAAAAAAAAI/AAAAAAAAACA/k-hKCo-hS8M/photo.jpg?sz=128	Arslan 	https://stackoverflow.com/users/11045233/arslan	False	32	0	-1	1573258515	1573252785	1573258515	58774614	https://stackoverflow.com/questions/58774614/puzzle-program-breaks-when-the-dimensions-of-the-puzzle-are-3x3-or-less	Puzzle program breaks when the dimensions of the puzzle are 3x3 or less	10011	1156245	registered	85	https://i.stack.imgur.com/Cug0U.jpg?s=128&g=1	geotheory	https://stackoverflow.com/users/1156245/geotheory	False	1	1556210247	N/A	1556210247	55853984	43491287
['python', 'pygame']	12	11045233	registered	https://lh6.googleusercontent.com/--QCxYnkqHVE/AAAAAAAAAAI/AAAAAAAAACA/k-hKCo-hS8M/photo.jpg?sz=128	Arslan 	https://stackoverflow.com/users/11045233/arslan	False	32	0	-1	1573258515	1573252785	1573258515	58774614	https://stackoverflow.com/questions/58774614/puzzle-program-breaks-when-the-dimensions-of-the-puzzle-are-3x3-or-less	Puzzle program breaks when the dimensions of the puzzle are 3x3 or less	751	465081	registered	91	https://www.gravatar.com/avatar/e912cfc9d363bf599de81ef674cdc882?s=128&d=identicon&r=PG	Houen	https://stackoverflow.com/users/465081/houen	False	1	1540376207	N/A	1540376207	52966450	43491287
['python', 'pygame']	12	11045233	registered	https://lh6.googleusercontent.com/--QCxYnkqHVE/AAAAAAAAAAI/AAAAAAAAACA/k-hKCo-hS8M/photo.jpg?sz=128	Arslan 	https://stackoverflow.com/users/11045233/arslan	False	32	0	-1	1573258515	1573252785	1573258515	58774614	https://stackoverflow.com/questions/58774614/puzzle-program-breaks-when-the-dimensions-of-the-puzzle-are-3x3-or-less	Puzzle program breaks when the dimensions of the puzzle are 3x3 or less	4045	152809	registered	38	https://www.gravatar.com/avatar/46f6dc70088702cdb542062d382bed29?s=128&d=identicon&r=PG	Husky	https://stackoverflow.com/users/152809/husky	False	1	1529925685	N/A	1529925685	51022288	43491287
['python', 'pygame']	12	11045233	registered	https://lh6.googleusercontent.com/--QCxYnkqHVE/AAAAAAAAAAI/AAAAAAAAACA/k-hKCo-hS8M/photo.jpg?sz=128	Arslan 	https://stackoverflow.com/users/11045233/arslan	False	32	0	-1	1573258515	1573252785	1573258515	58774614	https://stackoverflow.com/questions/58774614/puzzle-program-breaks-when-the-dimensions-of-the-puzzle-are-3x3-or-less	Puzzle program breaks when the dimensions of the puzzle are 3x3 or less	3842	1832566	registered	24	https://www.gravatar.com/avatar/bc1cdb89022c9ed051b6ef243957ccf8?s=128&d=identicon&r=PG	Alexander	https://stackoverflow.com/users/1832566/alexander	False	4	1529486434	N/A	1529486434	50944639	43491287
['python', 'pygame']	12	11045233	registered	https://lh6.googleusercontent.com/--QCxYnkqHVE/AAAAAAAAAAI/AAAAAAAAACA/k-hKCo-hS8M/photo.jpg?sz=128	Arslan 	https://stackoverflow.com/users/11045233/arslan	False	32	0	-1	1573258515	1573252785	1573258515	58774614	https://stackoverflow.com/questions/58774614/puzzle-program-breaks-when-the-dimensions-of-the-puzzle-are-3x3-or-less	Puzzle program breaks when the dimensions of the puzzle are 3x3 or less	5105	7216865	registered	N/A	https://i.stack.imgur.com/X90W9.png?s=128&g=1	Maurice Meyer	https://stackoverflow.com/users/7216865/maurice-meyer	False	6	1492596486	N/A	1492596486	43492603	43491287
['python', 'pygame']	12	11045233	registered	https://lh6.googleusercontent.com/--QCxYnkqHVE/AAAAAAAAAAI/AAAAAAAAACA/k-hKCo-hS8M/photo.jpg?sz=128	Arslan 	https://stackoverflow.com/users/11045233/arslan	False	32	0	-1	1573258515	1573252785	1573258515	58774614	https://stackoverflow.com/questions/58774614/puzzle-program-breaks-when-the-dimensions-of-the-puzzle-are-3x3-or-less	Puzzle program breaks when the dimensions of the puzzle are 3x3 or less	490112	104349	registered	86	https://www.gravatar.com/avatar/0f4cefeedec5163556751d61625eedd0?s=128&d=identicon&r=PG	Daniel Roseman	https://stackoverflow.com/users/104349/daniel-roseman	False	11	1492593304	N/A	1492593304	43491353	43491287
['python', 'librosa']	40	10760601	registered	https://www.gravatar.com/avatar/80df014e0f7efa182ddfc1f476750579?s=128&d=identicon&r=PG&f=1	Josemi 	https://stackoverflow.com/users/10760601/josemi	True	20	2	0	1573258444	1573216346	1573221254	58766671	https://stackoverflow.com/questions/58766671/cannot-install-librosa-python-how-can-i-uninstall-llvmlite	Cannot install librosa python, how can I uninstall llvmlite?	3013	2965883	registered	79	https://www.gravatar.com/avatar/96ab3dbbd5378fbb0fefadf28106150b?s=128&d=identicon&r=PG&f=1	ares	https://stackoverflow.com/users/2965883/ares	False	4	1573256818	1573256818	1554685584	55565058	35630098
['python', 'librosa']	40	10760601	registered	https://www.gravatar.com/avatar/80df014e0f7efa182ddfc1f476750579?s=128&d=identicon&r=PG&f=1	Josemi 	https://stackoverflow.com/users/10760601/josemi	True	20	2	0	1573258444	1573216346	1573221254	58766671	https://stackoverflow.com/questions/58766671/cannot-install-librosa-python-how-can-i-uninstall-llvmlite	Cannot install librosa python, how can I uninstall llvmlite?	212281	704848	registered	N/A	https://www.gravatar.com/avatar/3f9be2c2958e208c8d9b629ac43c9c42?s=128&d=identicon&r=PG	EdChum - Reinstate Monica	https://stackoverflow.com/users/704848/edchum-reinstate-monica	True	17	1536917167	1536917167	1456410772	35630179	35630098
['python', 'pandas', 'dataframe']	6	8416019	registered	https://www.gravatar.com/avatar/fc70b2100891f744d01f70889e0f07a1?s=128&d=identicon&r=PG&f=1	Osama Billah	https://stackoverflow.com/users/8416019/osama-billah	False	33	1	0	1573258426	1573247245	1573258426	58773813	https://stackoverflow.com/questions/58773813/finding-value-in-pandas-dataframe	finding value in pandas dataframe	1	12345745	unregistered	N/A	https://www.gravatar.com/avatar/3188088a2894f5ccb53519cace84f3e9?s=128&d=identicon&r=PG	HenriqueVP	https://stackoverflow.com/users/12345745/henriquevp	False	0	1573256606	N/A	1573256606	58775045	48643188
['python', 'pandas', 'dataframe']	6	8416019	registered	https://www.gravatar.com/avatar/fc70b2100891f744d01f70889e0f07a1?s=128&d=identicon&r=PG&f=1	Osama Billah	https://stackoverflow.com/users/8416019/osama-billah	False	33	1	0	1573258426	1573247245	1573258426	58773813	https://stackoverflow.com/questions/58773813/finding-value-in-pandas-dataframe	finding value in pandas dataframe	26	10439676	registered	N/A	https://www.gravatar.com/avatar/d07ec4d6e9dc3688cfa37fc52071635c?s=128&d=identicon&r=PG&f=1	dmitrii.kotenko	https://stackoverflow.com/users/10439676/dmitrii-kotenko	True	1	1538378048	N/A	1538378048	52586208	48643188
['python', 'flask', 'flask-wtforms', 'gpio', 'pwm']	1	11103685	registered	https://lh5.googleusercontent.com/-AjGVHQu-shI/AAAAAAAAAAI/AAAAAAAAAIY/WlK_nYVqD74/photo.jpg?sz=128	Zolt&#225;n G&#225;l	https://stackoverflow.com/users/11103685/zolt%c3%a1n-g%c3%a1l	False	9	0	0	1573258412	1573244210	1573258412	58773248	https://stackoverflow.com/questions/58773248/pi-hardware-pwm-not-works-together-with-flask-integerfield-nor-stringfield	pi.hardware_PWM() not works together with flask IntegerField nor StringField	2229	3350428	registered	N/A	https://i.stack.imgur.com/FShig.jpg?s=128&g=1	Andrei Odegov	https://stackoverflow.com/users/3350428/andrei-odegov	False	1	1573256570	1573256570	1573243528	58773120	58741434
['python', 'flask', 'flask-wtforms', 'gpio', 'pwm']	1	11103685	registered	https://lh5.googleusercontent.com/-AjGVHQu-shI/AAAAAAAAAAI/AAAAAAAAAIY/WlK_nYVqD74/photo.jpg?sz=128	Zolt&#225;n G&#225;l	https://stackoverflow.com/users/11103685/zolt%c3%a1n-g%c3%a1l	False	9	0	0	1573258412	1573244210	1573258412	58773248	https://stackoverflow.com/questions/58773248/pi-hardware-pwm-not-works-together-with-flask-integerfield-nor-stringfield	pi.hardware_PWM() not works together with flask IntegerField nor StringField	8	7261236	registered	N/A	https://www.gravatar.com/avatar/189f53280b95a4b40c33112adefdecae?s=128&d=identicon&r=PG&f=1	chrisjrt	https://stackoverflow.com/users/7261236/chrisjrt	False	0	1573176974	N/A	1573176974	58759220	58741434
['python', 'rgb']	1	9173690	registered	https://www.gravatar.com/avatar/4e680495ca382f8c7cdd049e0f1453e2?s=128&d=identicon&r=PG&f=1	Pranav Hari	https://stackoverflow.com/users/9173690/pranav-hari	False	28	1	0	1573258392	1573229539	1573258392	58770164	https://stackoverflow.com/questions/58770164/combining-rgb-colours-of-pictures-into-one-picture-python-cimpl	Combining RGB colours of pictures into one picture: Python, Cimpl	142	8360965	registered	N/A	https://lh6.googleusercontent.com/-6gJ2t9O4vYM/AAAAAAAAAAI/AAAAAAAAACw/0pBArxb8ZNA/photo.jpg?sz=128	Menilik Belay	https://stackoverflow.com/users/8360965/menilik-belay	False	0	1573256569	N/A	1573256569	58775037	58774730
['python', 'pandas']	1	12341559	registered	https://lh3.googleusercontent.com/a-/AAuE7mDRW0AwjwwEBwTaU-J920jC95_ebGb2POvaVO3cmw=k-s128	Talha Ramzan	https://stackoverflow.com/users/12341559/talha-ramzan	False	15	0	0	1573258391	1573249055	1573258391	58774080	https://stackoverflow.com/questions/58774080/convert-categorical-data-to-numerical-data-in-for-loop-in-python-pandas	Convert Categorical data to Numerical data in for loop in python pandas	10615	5025009	registered	N/A	https://i.stack.imgur.com/Lu6B1.jpg?s=128&g=1	makis	https://stackoverflow.com/users/5025009/makis	False	2	1563440813	N/A	1563440813	57090889	3285193
['python', 'pandas']	1	12341559	registered	https://lh3.googleusercontent.com/a-/AAuE7mDRW0AwjwwEBwTaU-J920jC95_ebGb2POvaVO3cmw=k-s128	Talha Ramzan	https://stackoverflow.com/users/12341559/talha-ramzan	False	15	0	0	1573258391	1573249055	1573258391	58774080	https://stackoverflow.com/questions/58774080/convert-categorical-data-to-numerical-data-in-for-loop-in-python-pandas	Convert Categorical data to Numerical data in for loop in python pandas	79	9625777	registered	N/A	https://lh6.googleusercontent.com/-TKzcV9Zbl4Q/AAAAAAAAAAI/AAAAAAAAAzA/C06ZN5f_JsE/photo.jpg?sz=128	Pe Dro	https://stackoverflow.com/users/9625777/pe-dro	False	1	1559545639	N/A	1559545639	56422557	3285193
['python', 'pandas']	1	12341559	registered	https://lh3.googleusercontent.com/a-/AAuE7mDRW0AwjwwEBwTaU-J920jC95_ebGb2POvaVO3cmw=k-s128	Talha Ramzan	https://stackoverflow.com/users/12341559/talha-ramzan	False	15	0	0	1573258391	1573249055	1573258391	58774080	https://stackoverflow.com/questions/58774080/convert-categorical-data-to-numerical-data-in-for-loop-in-python-pandas	Convert Categorical data to Numerical data in for loop in python pandas	1583	431856	registered	N/A	https://www.gravatar.com/avatar/ddc1e18c9a4651f0c24b14a2ca84372a?s=128&d=identicon&r=PG	oyo	https://stackoverflow.com/users/431856/oyo	False	35	1542642543	1542642543	1308229045	6372226	3285193
['python', 'pandas']	1	12341559	registered	https://lh3.googleusercontent.com/a-/AAuE7mDRW0AwjwwEBwTaU-J920jC95_ebGb2POvaVO3cmw=k-s128	Talha Ramzan	https://stackoverflow.com/users/12341559/talha-ramzan	False	15	0	0	1573258391	1573249055	1573258391	58774080	https://stackoverflow.com/questions/58774080/convert-categorical-data-to-numerical-data-in-for-loop-in-python-pandas	Convert Categorical data to Numerical data in for loop in python pandas	12133	4637585	registered	95	https://www.gravatar.com/avatar/2ff170e0cfa0be15efaabd3acef4df34?s=128&d=identicon&r=PG&f=1	Rolf of Saxony	https://stackoverflow.com/users/4637585/rolf-of-saxony	False	44	1497079580	1497079580	1490441509	43015816	3285193
['python', 'pandas']	1	12341559	registered	https://lh3.googleusercontent.com/a-/AAuE7mDRW0AwjwwEBwTaU-J920jC95_ebGb2POvaVO3cmw=k-s128	Talha Ramzan	https://stackoverflow.com/users/12341559/talha-ramzan	False	15	0	0	1573258391	1573249055	1573258391	58774080	https://stackoverflow.com/questions/58774080/convert-categorical-data-to-numerical-data-in-for-loop-in-python-pandas	Convert Categorical data to Numerical data in for loop in python pandas	923	1529591	registered	73	https://www.gravatar.com/avatar/d53546dbafbde7a4071d645c8d9b68ba?s=128&d=identicon&r=PG	fredbaba	https://stackoverflow.com/users/1529591/fredbaba	False	13	1467297990	1467297990	1360280886	14763330	3285193
['python', 'pandas']	1	12341559	registered	https://lh3.googleusercontent.com/a-/AAuE7mDRW0AwjwwEBwTaU-J920jC95_ebGb2POvaVO3cmw=k-s128	Talha Ramzan	https://stackoverflow.com/users/12341559/talha-ramzan	False	15	0	0	1573258391	1573249055	1573258391	58774080	https://stackoverflow.com/questions/58774080/convert-categorical-data-to-numerical-data-in-for-loop-in-python-pandas	Convert Categorical data to Numerical data in for loop in python pandas	1434	69707	registered	N/A	https://www.gravatar.com/avatar/76099ad85a686ffb8b116c361d7b0af4?s=128&d=identicon&r=PG	Ken Arnold	https://stackoverflow.com/users/69707/ken-arnold	False	1	1307474681	N/A	1307474681	6270508	3285193
['python', 'pandas']	1	12341559	registered	https://lh3.googleusercontent.com/a-/AAuE7mDRW0AwjwwEBwTaU-J920jC95_ebGb2POvaVO3cmw=k-s128	Talha Ramzan	https://stackoverflow.com/users/12341559/talha-ramzan	False	15	0	0	1573258391	1573249055	1573258391	58774080	https://stackoverflow.com/questions/58774080/convert-categorical-data-to-numerical-data-in-for-loop-in-python-pandas	Convert Categorical data to Numerical data in for loop in python pandas	39	396320	unregistered	N/A	https://www.gravatar.com/avatar/0ea032f0661d091ab4d53e7d214f4d68?s=128&d=identicon&r=PG	helperfunction	https://stackoverflow.com/users/396320/helperfunction	False	3	1279582087	N/A	1279582087	3285910	3285193
['python', 'tensorflow', 'conv-neural-network', 'tflearn']	3	12319491	registered	https://www.gravatar.com/avatar/af040dee09a012443c7669423c527452?s=128&d=identicon&r=PG&f=1	Hassan_mohammad	https://stackoverflow.com/users/12319491/hassan-mohammad	False	12	1	0	1573258149	1573114633	N/A	58744500	https://stackoverflow.com/questions/58744500/in-tflearn-exception-feed-dict-asks-for-variable-named-targets-but-no-such-va	in tflearn Exception: Feed dict asks for variable named &#39;targets&#39; but no such variable is known to exist	377	8538536	registered	75	https://i.stack.imgur.com/7KHPV.jpg?s=128&g=1	Suraj Motaparthy	https://stackoverflow.com/users/8538536/suraj-motaparthy	False	0	1573256513	N/A	1573256513	58775030	58774766
['python', 'loops', 'if-statement', 'permutation']	74	11219043	registered	https://lh3.googleusercontent.com/-l5zSKNJWkU0/AAAAAAAAAAI/AAAAAAAAAAA/ACHi3rfs2p-SFDelF3PpfIbC4V2LQZYhMQ/mo/photo.jpg?sz=128	Kenivia	https://stackoverflow.com/users/11219043/kenivia	True	36	3	2	1573258076	1573255827	N/A	58774957	https://stackoverflow.com/questions/58774957/python-3-how-does-the-else-work-in-this-loop	Python 3 how does the &#39;else&#39; work in this loop	96	11639533	registered	N/A	https://lh3.googleusercontent.com/-Q0wHvIwXif8/AAAAAAAAAAI/AAAAAAAARuU/G8jY9kkwM-A/photo.jpg?sz=128	Michael Noguera	https://stackoverflow.com/users/11639533/michael-noguera	False	0	1573254552	N/A	1573254552	58774823	58770368
